anio_mundial,equipo_local,equipo_visitante,url_partido,jugador,seleccion_gol,minuto,minuto_num,tipo_gol,tiempo_extra
1986,Paraguay,Iraq,1986_paraguay_iraq,Julio Cesar Romero,Paraguay,35,35,normal,false
1986,Francia,URSS,1986_francia_urss,Vasili Rats,URSS,53,53,normal,false
1986,Francia,URSS,1986_francia_urss,Luis Fernandez,Francia,62,62,normal,false
1986,Corea del Sur,Bulgaria,1986_corea_del_sur_bulgaria,Plamen Getov,Bulgaria,11,11,normal,false
1986,Corea del Sur,Bulgaria,1986_corea_del_sur_bulgaria,Jong Boo Kim,Corea del Sur,70,70,normal,false
1986,Italia,Argentina,1986_italia_argentina,Alessandro Altobelli,Italia,6,6,penal,false
1986,Italia,Argentina,1986_italia_argentina,Diego Maradona,Argentina,34,34,normal,false
1986,Hungría,Canadá,1986_hungria_canada,Marton Esterhazy,Hungría,2,2,normal,false
1986,Hungría,Canadá,1986_hungria_canada,Lajos Detari,Hungría,75,75,normal,false
1986,Brasil,Argelia,1986_brasil_argelia,Careca,Brasil,66,66,normal,false
1986,México,Paraguay,1986_mexico_paraguay,Luis Flores,México,3,3,normal,false
1986,México,Paraguay,1986_mexico_paraguay,Julio Cesar Romero,Paraguay,85,85,normal,false
1986,Polonia,Portugal,1986_polonia_portugal,Wlodimierz Smolarek,Polonia,68,68,normal,false
1986,Irlanda del Norte,España,1986_irlanda_del_norte_espana,Emilio Butragueño,España,2,2,normal,false
1986,Irlanda del Norte,España,1986_irlanda_del_norte_espana,Julio Salinas,España,18,18,normal,false
1986,Irlanda del Norte,España,1986_irlanda_del_norte_espana,Colin Clarke,Irlanda del Norte,47,47,normal,false
1986,Iraq,Bélgica,1986_iraq_belgica,Enzo Scifo,Bélgica,16,16,normal,false
1986,Iraq,Bélgica,1986_iraq_belgica,Nico Claesen,Bélgica,21,21,penal,false
1986,Iraq,Bélgica,1986_iraq_belgica,Ahmed Radhi,Iraq,59,59,normal,false
1986,Alemania Occidental,Escocia,1986_alemania_occidental_escocia,Gordon Strachan,Escocia,18,18,normal,false
1986,Alemania Occidental,Escocia,1986_alemania_occidental_escocia,Rudi Voeller,Alemania Occidental,22,22,normal,false
1986,Alemania Occidental,Escocia,1986_alemania_occidental_escocia,Klaus Allofs,Alemania Occidental,50,50,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Preben Elkjaer Larsen,Dinamarca,11,11,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Soren Lerby,Dinamarca,41,41,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Enzo Francescoli,Uruguay,45,45,penal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Michael Laudrup,Dinamarca,52,52,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Preben Elkjaer Larsen,Dinamarca,67,67,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Preben Elkjaer Larsen,Dinamarca,80,80,normal,false
1986,Dinamarca,Uruguay,1986_dinamarca_uruguay,Jesper Olsen,Dinamarca,88,88,normal,false
1986,URSS,Canadá,1986_urss_canada,Oleg Blokhin,URSS,58,58,normal,false
1986,URSS,Canadá,1986_urss_canada,Aleksandr Zavarov,URSS,74,74,normal,false
1986,Hungría,Francia,1986_hungria_francia,Yannick Stopyra,Francia,29,29,normal,false
1986,Hungría,Francia,1986_hungria_francia,Jean Tigana,Francia,62,62,normal,false
1986,Hungría,Francia,1986_hungria_francia,Dominique Rocheteau,Francia,84,84,normal,false
1986,Corea del Sur,Italia,1986_corea_del_sur_italia,Alessandro Altobelli,Italia,17,17,normal,false
1986,Corea del Sur,Italia,1986_corea_del_sur_italia,Soon Ho Choi,Corea del Sur,62,62,normal,false
1986,Corea del Sur,Italia,1986_corea_del_sur_italia,Alessandro Altobelli,Italia,73,73,normal,false
1986,Corea del Sur,Italia,1986_corea_del_sur_italia,Kwang Rae Cho,Italia,82,82,normal,false
1986,Corea del Sur,Italia,1986_corea_del_sur_italia,Jung Moo Huh,Corea del Sur,83,83,normal,false
1986,Argentina,Bulgaria,1986_argentina_bulgaria,Jorge Valdano,Argentina,3,3,normal,false
1986,Argentina,Bulgaria,1986_argentina_bulgaria,Jorge Burruchaga,Argentina,76,76,normal,false
1986,Paraguay,Bélgica,1986_paraguay_belgica,Frank Vercauteren,Bélgica,30,30,normal,false
1986,Paraguay,Bélgica,1986_paraguay_belgica,Roberto Cabañas,Paraguay,50,50,normal,false
1986,Paraguay,Bélgica,1986_paraguay_belgica,Daniel Veyt,Bélgica,59,59,normal,false
1986,Paraguay,Bélgica,1986_paraguay_belgica,Roberto Cabañas,Paraguay,76,76,normal,false
1986,Inglaterra,Polonia,1986_inglaterra_polonia,Gary Lineker,Inglaterra,9,9,normal,false
1986,Inglaterra,Polonia,1986_inglaterra_polonia,Gary Lineker,Inglaterra,14,14,normal,false
1986,Inglaterra,Polonia,1986_inglaterra_polonia,Gary Lineker,Inglaterra,34,34,normal,false
1986,Portugal,Marruecos,1986_portugal_marruecos,Abdelrazzak Khairi,Marruecos,19,19,normal,false
1986,Portugal,Marruecos,1986_portugal_marruecos,Abdelrazzak Khairi,Marruecos,27,27,normal,false
1986,Portugal,Marruecos,1986_portugal_marruecos,Abdelkarim Krimau,Marruecos,62,62,normal,false
1986,Portugal,Marruecos,1986_portugal_marruecos,Diamantino,Portugal,79,79,normal,false
1986,Iraq,México,1986_iraq_mexico,Fernando Quirarte,México,54,54,normal,false
1986,Irlanda del Norte,Brasil,1986_irlanda_del_norte_brasil,Careca,Brasil,15,15,normal,false
1986,Irlanda del Norte,Brasil,1986_irlanda_del_norte_brasil,Josimar,Brasil,42,42,normal,false
1986,Irlanda del Norte,Brasil,1986_irlanda_del_norte_brasil,Careca,Brasil,87,87,normal,false
1986,Argelia,España,1986_argelia_espana,Ramon Maria Caldere,España,15,15,normal,false
1986,Argelia,España,1986_argelia_espana,Ramon Maria Caldere,España,68,68,normal,false
1986,Argelia,España,1986_argelia_espana,Eloy,España,70,70,normal,false
1986,Dinamarca,Alemania Occidental,1986_dinamarca_alemania_occidental,Jesper Olsen,Dinamarca,43,43,penal,false
1986,Dinamarca,Alemania Occidental,1986_dinamarca_alemania_occidental,John Eriksen,Dinamarca,62,62,normal,false
1986,URSS,Bélgica,1986_urss_belgica,Igor Belanov,URSS,27,27,normal,false
1986,URSS,Bélgica,1986_urss_belgica,Enzo Scifo,Bélgica,56,56,normal,false
1986,URSS,Bélgica,1986_urss_belgica,Igor Belanov,URSS,70,70,normal,false
1986,URSS,Bélgica,1986_urss_belgica,Jan Ceulemans,Bélgica,77,77,normal,false
1986,URSS,Bélgica,1986_urss_belgica,Stephane Demol,Bélgica,102,102,normal,true
1986,URSS,Bélgica,1986_urss_belgica,Nico Claesen,Bélgica,110,110,normal,true
1986,URSS,Bélgica,1986_urss_belgica,Igor Belanov,URSS,111,111,penal,true
1986,México,Bulgaria,1986_mexico_bulgaria,Manuel Negrete,México,34,34,normal,false
1986,México,Bulgaria,1986_mexico_bulgaria,Raul Servin,México,61,61,normal,false
1986,Brasil,Polonia,1986_brasil_polonia,Socrates,Brasil,30,30,penal,false
1986,Brasil,Polonia,1986_brasil_polonia,Josimar,Brasil,55,55,normal,false
1986,Brasil,Polonia,1986_brasil_polonia,Edinho,Brasil,79,79,normal,false
1986,Brasil,Polonia,1986_brasil_polonia,Careca,Brasil,83,83,penal,false
1986,Argentina,Uruguay,1986_argentina_uruguay,Pedro Pasculli,Argentina,42,42,normal,false
1986,Marruecos,Alemania Occidental,1986_marruecos_alemania_occidental,Lothar Matthaeus,Alemania Occidental,87,87,normal,false
1986,Italia,Francia,1986_italia_francia,Michel Platini,Francia,15,15,normal,false
1986,Italia,Francia,1986_italia_francia,Yannick Stopyra,Francia,57,57,normal,false
1986,Dinamarca,España,1986_dinamarca_espana,Jesper Olsen,Dinamarca,33,33,penal,false
1986,Dinamarca,España,1986_dinamarca_espana,Emilio Butragueño,España,43,43,normal,false
1986,Dinamarca,España,1986_dinamarca_espana,Emilio Butragueño,España,56,56,normal,false
1986,Dinamarca,España,1986_dinamarca_espana,Goikoetxea,España,68,68,penal,false
1986,Dinamarca,España,1986_dinamarca_espana,Emilio Butragueño,España,80,80,normal,false
1986,Dinamarca,España,1986_dinamarca_espana,Emilio Butragueño,España,89,89,penal,false
1986,Inglaterra,Paraguay,1986_inglaterra_paraguay,Gary Lineker,Inglaterra,31,31,normal,false
1986,Inglaterra,Paraguay,1986_inglaterra_paraguay,Peter Beardsley,Inglaterra,56,56,normal,false
1986,Inglaterra,Paraguay,1986_inglaterra_paraguay,Gary Lineker,Inglaterra,73,73,normal,false
1986,Brasil,Francia,1986_brasil_francia,Careca,Brasil,17,17,normal,false
1986,Brasil,Francia,1986_brasil_francia,Michel Platini,Francia,40,40,normal,false
1986,Bélgica,España,1986_belgica_espana,Jan Ceulemans,Bélgica,35,35,normal,false
1986,Bélgica,España,1986_belgica_espana,Juan Antonio Senor,España,85,85,normal,false
1986,Argentina,Inglaterra,1986_argentina_inglaterra,Diego Maradona,Argentina,51,51,normal,false
1986,Argentina,Inglaterra,1986_argentina_inglaterra,Diego Maradona,Argentina,54,54,normal,false
1986,Argentina,Inglaterra,1986_argentina_inglaterra,Gary Lineker,Inglaterra,80,80,normal,false
1986,Argentina,Bélgica,1986_argentina_belgica,Diego Maradona,Argentina,51,51,normal,false
1986,Argentina,Bélgica,1986_argentina_belgica,Diego Maradona,Argentina,63,63,normal,false
1986,Alemania Occidental,Francia,1986_alemania_occidental_francia,Andreas Brehme,Alemania Occidental,9,9,normal,false
1986,Alemania Occidental,Francia,1986_alemania_occidental_francia,Rudi Voeller,Alemania Occidental,89,89,normal,false
1986,Bélgica,Francia,1986_belgica_francia,Jan Ceulemans,Bélgica,11,11,normal,false
1986,Bélgica,Francia,1986_belgica_francia,Jean-Marc Ferreri,Francia,27,27,normal,false
1986,Bélgica,Francia,1986_belgica_francia,Jean-Pierre Papin,Francia,43,43,normal,false
1986,Bélgica,Francia,1986_belgica_francia,Nico Claesen,Bélgica,73,73,normal,false
1986,Bélgica,Francia,1986_belgica_francia,Bernard Genghini,Francia,104,104,normal,true
1986,Bélgica,Francia,1986_belgica_francia,Manuel Amoros,Francia,111,111,penal,true
1986,Argentina,Alemania Occidental,1986_argentina_alemania_occidental,Jose Brown,Argentina,23,23,normal,false
1986,Argentina,Alemania Occidental,1986_argentina_alemania_occidental,Jorge Valdano,Argentina,55,55,normal,false
1986,Argentina,Alemania Occidental,1986_argentina_alemania_occidental,Karl-Heinz Rummenigge,Alemania Occidental,74,74,normal,false
1986,Argentina,Alemania Occidental,1986_argentina_alemania_occidental,Rudi Voeller,Alemania Occidental,80,80,normal,false
1986,Argentina,Alemania Occidental,1986_argentina_alemania_occidental,Jorge Burruchaga,Argentina,83,83,normal,false
1990,Argentina,Camerún,1990_argentina_camerun,Francois Omam-Biyik,Camerún,67,67,normal,false
1990,URSS,Rumania,1990_urss_rumania,Marius Lacatus,Rumania,41,41,normal,false
1990,URSS,Rumania,1990_urss_rumania,Marius Lacatus,Rumania,55,55,penal,false
1990,Italia,Austria,1990_italia_austria,Salvatore Schillaci,Italia,78,78,normal,false
1990,Emiratos Arabes,Colombia,1990_emiratos_arabes_colombia,Bernardo Redin,Colombia,50,50,normal,false
1990,Emiratos Arabes,Colombia,1990_emiratos_arabes_colombia,Carlos Valderrama,Colombia,85,85,normal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Tomas Skuhravy,Checoslovaquia,26,26,normal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Michal Bilek,Checoslovaquia,40,40,penal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Ivan Hasek,Checoslovaquia,50,50,normal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Paul Caligiuri,Estados Unidos,60,60,normal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Tomas Skuhravy,Checoslovaquia,78,78,normal,false
1990,Estados Unidos,Checoslovaquia,1990_estados_unidos_checoslovaquia,Milan Luhovy,Checoslovaquia,90,90,normal,false
1990,Brasil,Suecia,1990_brasil_suecia,Careca,Brasil,40,40,normal,false
1990,Brasil,Suecia,1990_brasil_suecia,Careca,Brasil,63,63,normal,false
1990,Brasil,Suecia,1990_brasil_suecia,Tomas Brolin,Suecia,79,79,normal,false
1990,Alemania Occidental,Yugoslavia,1990_alemania_occidental_yugoslavia,Lothar Matthaeus,Alemania Occidental,28,28,normal,false
1990,Alemania Occidental,Yugoslavia,1990_alemania_occidental_yugoslavia,Juergen Klinsmann,Alemania Occidental,39,39,normal,false
1990,Alemania Occidental,Yugoslavia,1990_alemania_occidental_yugoslavia,Davor Jozic,Yugoslavia,55,55,normal,false
1990,Alemania Occidental,Yugoslavia,1990_alemania_occidental_yugoslavia,Lothar Matthaeus,Alemania Occidental,64,64,normal,false
1990,Alemania Occidental,Yugoslavia,1990_alemania_occidental_yugoslavia,Rudi Voeller,Alemania Occidental,70,70,normal,false
1990,Costa Rica,Escocia,1990_costa_rica_escocia,Juan Cayasso,Costa Rica,49,49,normal,false
1990,Inglaterra,Irlanda,1990_inglaterra_irlanda,Gary Lineker,Inglaterra,9,9,normal,false
1990,Inglaterra,Irlanda,1990_inglaterra_irlanda,Kevin Sheedy,Irlanda,73,73,normal,false
1990,Bélgica,Corea del Sur,1990_belgica_corea_del_sur,Marc De Grijse,Bélgica,53,53,normal,false
1990,Bélgica,Corea del Sur,1990_belgica_corea_del_sur,Michel De Wolf,Bélgica,64,64,normal,false
1990,Paises Bajos,Egipto,1990_holanda_egipto,Wim Kieft,Paises Bajos,58,58,normal,false
1990,Paises Bajos,Egipto,1990_holanda_egipto,Magdy Abedelghani,Egipto,83,83,penal,false
1990,Argentina,URSS,1990_argentina_urss,Pedro Troglio,Argentina,27,27,normal,false
1990,Argentina,URSS,1990_argentina_urss,Jorge Burruchaga,Argentina,79,79,normal,false
1990,Yugoslavia,Colombia,1990_yugoslavia_colombia,Davor Jozic,Yugoslavia,75,75,normal,false
1990,Italia,Estados Unidos,1990_italia_estados_unidos,Giuseppe Giannini,Italia,11,11,normal,false
1990,Camerún,Rumania,1990_camerun_rumania,Roger Milla,Camerún,76,76,normal,false
1990,Camerún,Rumania,1990_camerun_rumania,Roger Milla,Camerún,86,86,normal,false
1990,Camerún,Rumania,1990_camerun_rumania,Gavril Balint,Rumania,88,88,normal,false
1990,Austria,Checoslovaquia,1990_austria_checoslovaquia,Michal Bilek,Checoslovaquia,31,31,penal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Rudi Voeller,Alemania Occidental,35,35,normal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Juergen Klinsmann,Alemania Occidental,37,37,normal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Khalid Ismail,Emiratos Arabes,46,46,normal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Lothar Matthaeus,Alemania Occidental,47,47,normal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Uwe Bein,Alemania Occidental,58,58,normal,false
1990,Alemania Occidental,Emiratos Arabes,1990_alemania_occidental_emiratos_arabes,Rudi Voeller,Alemania Occidental,75,75,normal,false
1990,Brasil,Costa Rica,1990_brasil_costa_rica,Muller,Brasil,33,33,normal,false
1990,Suecia,Escocia,1990_suecia_escocia,Stuart Mccall,Escocia,11,11,normal,false
1990,Suecia,Escocia,1990_suecia_escocia,Mo Johnston,Escocia,81,81,penal,false
1990,Suecia,Escocia,1990_suecia_escocia,Glenn Stromberg,Suecia,86,86,normal,false
1990,Bélgica,Uruguay,1990_belgica_uruguay,Leo Clijsters,Bélgica,15,15,normal,false
1990,Bélgica,Uruguay,1990_belgica_uruguay,Enzo Scifo,Bélgica,24,24,normal,false
1990,Bélgica,Uruguay,1990_belgica_uruguay,Jan Ceulemans,Bélgica,47,47,normal,false
1990,Bélgica,Uruguay,1990_belgica_uruguay,Pablo Bengoechea,Uruguay,73,73,normal,false
1990,Corea del Sur,España,1990_corea_del_sur_espana,Michel,España,23,23,normal,false
1990,Corea del Sur,España,1990_corea_del_sur_espana,Bo Kwan Hwang,Corea del Sur,43,43,normal,false
1990,Corea del Sur,España,1990_corea_del_sur_espana,Michel,España,61,61,normal,false
1990,Corea del Sur,España,1990_corea_del_sur_espana,Michel,España,81,81,normal,false
1990,Argentina,Rumania,1990_argentina_rumania,Pedro Monzon,Argentina,62,62,normal,false
1990,Argentina,Rumania,1990_argentina_rumania,Gavril Balint,Rumania,68,68,normal,false
1990,Camerún,URSS,1990_camerun_urss,Oleg Protasov,URSS,20,20,normal,false
1990,Camerún,URSS,1990_camerun_urss,Andrei Zygmantovich,URSS,29,29,normal,false
1990,Camerún,URSS,1990_camerun_urss,Aleksandr Zavarov,URSS,52,52,normal,false
1990,Camerún,URSS,1990_camerun_urss,Igor Dobrovolskyi,URSS,63,63,normal,false
1990,Alemania Occidental,Colombia,1990_alemania_occidental_colombia,Pierre Littbarski,Alemania Occidental,88,88,normal,false
1990,Alemania Occidental,Colombia,1990_alemania_occidental_colombia,Freddy Rincon,Colombia,90,90,normal,false
1990,Yugoslavia,Emiratos Arabes,1990_yugoslavia_emiratos_arabes,Safet Susic,Yugoslavia,5,5,normal,false
1990,Yugoslavia,Emiratos Arabes,1990_yugoslavia_emiratos_arabes,Darko Pancev,Yugoslavia,9,9,normal,false
1990,Yugoslavia,Emiratos Arabes,1990_yugoslavia_emiratos_arabes,Ali Thani Jumaa,Emiratos Arabes,22,22,normal,false
1990,Yugoslavia,Emiratos Arabes,1990_yugoslavia_emiratos_arabes,Darko Pancev,Yugoslavia,46,46,normal,false
1990,Yugoslavia,Emiratos Arabes,1990_yugoslavia_emiratos_arabes,Robert Prosinecki,Yugoslavia,90,90,normal,false
1990,Italia,Checoslovaquia,1990_italia_checoslovaquia,Salvatore Schillaci,Italia,9,9,normal,false
1990,Italia,Checoslovaquia,1990_italia_checoslovaquia,Roberto Baggio,Italia,78,78,normal,false
1990,Austria,Estados Unidos,1990_austria_estados_unidos,Andeas Ogris,Austria,49,49,normal,false
1990,Austria,Estados Unidos,1990_austria_estados_unidos,Gerhard Rodax,Austria,63,63,normal,false
1990,Austria,Estados Unidos,1990_austria_estados_unidos,Bruce Murray,Estados Unidos,83,83,normal,false
1990,Brasil,Escocia,1990_brasil_escocia,Muller,Brasil,81,81,normal,false
1990,Suecia,Costa Rica,1990_suecia_costa_rica,Johnny Ekstrom,Suecia,32,32,normal,false
1990,Suecia,Costa Rica,1990_suecia_costa_rica,Roger Flores,Costa Rica,75,75,normal,false
1990,Suecia,Costa Rica,1990_suecia_costa_rica,Hernan Medford,Costa Rica,87,87,normal,false
1990,Bélgica,España,1990_belgica_espana,Michel,España,26,26,penal,false
1990,Bélgica,España,1990_belgica_espana,Patrick Vervoort,Bélgica,29,29,normal,false
1990,Bélgica,España,1990_belgica_espana,Alberto Gorriz,España,38,38,normal,false
1990,Corea del Sur,Uruguay,1990_corea_del_sur_uruguay,Daniel Fonseca,Uruguay,90,90,normal,false
1990,Inglaterra,Egipto,1990_inglaterra_egipto,Mark Wright,Inglaterra,58,58,normal,false
1990,Irlanda,Paises Bajos,1990_irlanda_holanda,Ruud Gullit,Paises Bajos,11,11,normal,false
1990,Irlanda,Paises Bajos,1990_irlanda_holanda,Niall Quinn,Irlanda,71,71,normal,false
1990,Camerún,Colombia,1990_camerun_colombia,Roger Milla,Camerún,106,106,normal,true
1990,Camerún,Colombia,1990_camerun_colombia,Roger Milla,Camerún,109,109,normal,true
1990,Camerún,Colombia,1990_camerun_colombia,Bernardo Redin,Colombia,115,115,normal,true
1990,Checoslovaquia,Costa Rica,1990_checoslovaquia_costa_rica,Tomas Skuhravy,Checoslovaquia,12,12,normal,false
1990,Checoslovaquia,Costa Rica,1990_checoslovaquia_costa_rica,Ronald Gonzalez,Costa Rica,54,54,normal,false
1990,Checoslovaquia,Costa Rica,1990_checoslovaquia_costa_rica,Tomas Skuhravy,Checoslovaquia,63,63,normal,false
1990,Checoslovaquia,Costa Rica,1990_checoslovaquia_costa_rica,Lubos Kubik,Checoslovaquia,75,75,normal,false
1990,Checoslovaquia,Costa Rica,1990_checoslovaquia_costa_rica,Tomas Skuhravy,Checoslovaquia,82,82,normal,false
1990,Brasil,Argentina,1990_brasil_argentina,Claudio Caniggia,Argentina,80,80,normal,false
1990,Alemania Occidental,Paises Bajos,1990_alemania_occidental_holanda,Juergen Klinsmann,Alemania Occidental,51,51,normal,false
1990,Alemania Occidental,Paises Bajos,1990_alemania_occidental_holanda,Andreas Brehme,Alemania Occidental,82,82,normal,false
1990,Alemania Occidental,Paises Bajos,1990_alemania_occidental_holanda,Ronald Koeman,Paises Bajos,89,89,penal,false
1990,Italia,Uruguay,1990_italia_uruguay,Salvatore Schillaci,Italia,65,65,normal,false
1990,Italia,Uruguay,1990_italia_uruguay,Aldo Serena,Italia,85,85,normal,false
1990,España,Yugoslavia,1990_espana_yugoslavia,Dragan Stojkovic,Yugoslavia,78,78,normal,false
1990,España,Yugoslavia,1990_espana_yugoslavia,Julio Salinas,España,83,83,normal,false
1990,España,Yugoslavia,1990_espana_yugoslavia,Dragan Stojkovic,Yugoslavia,92,92,normal,true
1990,Inglaterra,Bélgica,1990_inglaterra_belgica,David Platt,Inglaterra,119,119,normal,true
1990,Italia,Irlanda,1990_italia_irlanda,Salvatore Schillaci,Italia,38,38,normal,false
1990,Alemania Occidental,Checoslovaquia,1990_alemania_occidental_checoslovaquia,Lothar Matthaeus,Alemania Occidental,25,25,penal,false
1990,Camerún,Inglaterra,1990_camerun_inglaterra,David Platt,Inglaterra,25,25,normal,false
1990,Camerún,Inglaterra,1990_camerun_inglaterra,Emmanuel Kunde,Camerún,61,61,penal,false
1990,Camerún,Inglaterra,1990_camerun_inglaterra,Eugene Ekeke,Camerún,65,65,normal,false
1990,Camerún,Inglaterra,1990_camerun_inglaterra,Gary Lineker,Inglaterra,83,83,penal,false
1990,Camerún,Inglaterra,1990_camerun_inglaterra,Gary Lineker,Inglaterra,105,105,penal,true
1990,Italia,Argentina,1990_italia_argentina,Salvatore Schillaci,Italia,17,17,normal,false
1990,Italia,Argentina,1990_italia_argentina,Claudio Caniggia,Argentina,67,67,normal,false
1990,Inglaterra,Alemania Occidental,1990_inglaterra_alemania_occidental,Andreas Brehme,Alemania Occidental,60,60,normal,false
1990,Inglaterra,Alemania Occidental,1990_inglaterra_alemania_occidental,Gary Lineker,Inglaterra,80,80,normal,false
1990,Italia,Inglaterra,1990_italia_inglaterra,Roberto Baggio,Italia,71,71,normal,false
1990,Italia,Inglaterra,1990_italia_inglaterra,David Platt,Inglaterra,81,81,normal,false
1990,Italia,Inglaterra,1990_italia_inglaterra,Salvatore Schillaci,Italia,86,86,penal,false
1990,Argentina,Alemania Occidental,1990_argentina_alemania_occidental,Andreas Brehme,Alemania Occidental,85,85,penal,false
1998,Brasil,Escocia,1998_brasil_escocia,Cesar Sampaio,Brasil,5,5,normal,false
1998,Brasil,Escocia,1998_brasil_escocia,John Collins,Escocia,38,38,penal,false
1998,Brasil,Escocia,1998_brasil_escocia,Tom Boyd,Brasil,74,74,normal,false
1998,Marruecos,Noruega,1998_marruecos_noruega,Mustafa El Hadji,Marruecos,37,37,normal,false
1998,Marruecos,Noruega,1998_marruecos_noruega,Youssef Chippo,Noruega,45+1,46,normal,false
1998,Marruecos,Noruega,1998_marruecos_noruega,Abdeljalil Hadda,Marruecos,60,60,normal,false
1998,Marruecos,Noruega,1998_marruecos_noruega,Dan Eggen,Noruega,61,61,normal,false
1998,Camerún,Austria,1998_camerun_austria,Pierre Njanka,Camerún,77,77,normal,false
1998,Camerún,Austria,1998_camerun_austria,Toni Polster,Austria,90+1,91,normal,true
1998,Italia,Chile,1998_italia_chile,Christian Vieri,Italia,11,11,normal,false
1998,Italia,Chile,1998_italia_chile,Marcelo Salas,Chile,45+3,48,normal,false
1998,Italia,Chile,1998_italia_chile,Marcelo Salas,Chile,48,48,normal,false
1998,Italia,Chile,1998_italia_chile,Roberto Baggio,Italia,84,84,penal,false
1998,Arabia Saudita,Dinamarca,1998_arabia_saudita_dinamarca,Marc Rieper,Dinamarca,69,69,normal,false
1998,Francia,Sudáfrica,1998_francia_sudafrica,Christophe Dugarry,Francia,36,36,normal,false
1998,Francia,Sudáfrica,1998_francia_sudafrica,Pierre Issa,Francia,77,77,normal,false
1998,Francia,Sudáfrica,1998_francia_sudafrica,Thierry Henry,Francia,90+2,92,normal,true
1998,Corea del Sur,México,1998_corea_del_sur_mexico,Seok Ju Ha,Corea del Sur,27,27,normal,false
1998,Corea del Sur,México,1998_corea_del_sur_mexico,Ricardo Pelaez Linares,México,50,50,normal,false
1998,Corea del Sur,México,1998_corea_del_sur_mexico,Luis Hernandez,México,75,75,normal,false
1998,Corea del Sur,México,1998_corea_del_sur_mexico,Luis Hernandez,México,84,84,normal,false
1998,España,Nigeria,1998_espana_nigeria,Fernando Hierro,España,21,21,normal,false
1998,España,Nigeria,1998_espana_nigeria,Mutiu Adepoju,Nigeria,24,24,normal,false
1998,España,Nigeria,1998_espana_nigeria,Raul,España,47,47,normal,false
1998,España,Nigeria,1998_espana_nigeria,Andoni Zubizarreta,Nigeria,73,73,normal,false
1998,España,Nigeria,1998_espana_nigeria,Sunday Oliseh,Nigeria,78,78,normal,false
1998,Jamaica,Croacia,1998_jamaica_croacia,Mario Stanic,Croacia,27,27,normal,false
1998,Jamaica,Croacia,1998_jamaica_croacia,Robert Earle,Jamaica,45,45,normal,false
1998,Jamaica,Croacia,1998_jamaica_croacia,Robert Prosinecki,Croacia,53,53,normal,false
1998,Jamaica,Croacia,1998_jamaica_croacia,Davor Suker,Croacia,69,69,normal,false
1998,RF de Yugoslavia,Irán,1998_rf_de_yugoslavia_iran,Sinisa Mihajlovic,RF de Yugoslavia,73,73,normal,false
1998,Argentina,Japón,1998_argentina_japon,Gabriel Batistuta,Argentina,28,28,normal,false
1998,Alemania,Estados Unidos,1998_alemania_estados_unidos,Andreas Moeller,Alemania,10,10,normal,false
1998,Alemania,Estados Unidos,1998_alemania_estados_unidos,Juergen Klinsmann,Alemania,67,67,normal,false
1998,Rumania,Colombia,1998_rumania_colombia,Adrian Ilie,Rumania,45+1,46,normal,false
1998,Inglaterra,Túnez,1998_inglaterra_tunez,Alan Shearer,Inglaterra,42,42,normal,false
1998,Inglaterra,Túnez,1998_inglaterra_tunez,Paul Scholes,Inglaterra,89,89,normal,false
1998,Escocia,Noruega,1998_escocia_noruega,Havard Flo,Noruega,46,46,normal,false
1998,Escocia,Noruega,1998_escocia_noruega,Craig Burley,Escocia,66,66,normal,false
1998,Brasil,Marruecos,1998_brasil_marruecos,Ronaldo,Brasil,9,9,normal,false
1998,Brasil,Marruecos,1998_brasil_marruecos,Rivaldo,Brasil,45+2,47,normal,false
1998,Brasil,Marruecos,1998_brasil_marruecos,Bebeto,Brasil,50,50,normal,false
1998,Chile,Austria,1998_chile_austria,Marcelo Salas,Chile,70,70,normal,false
1998,Chile,Austria,1998_chile_austria,Ivica Vastic,Austria,90+2,92,normal,true
1998,Italia,Camerún,1998_italia_camerun,Luigi Di Biagio,Italia,7,7,normal,false
1998,Italia,Camerún,1998_italia_camerun,Christian Vieri,Italia,75,75,normal,false
1998,Italia,Camerún,1998_italia_camerun,Christian Vieri,Italia,89,89,normal,false
