apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Sijakovic,Vasilije,"Sijakovic, Vasilije",Yugoslavia,31 de julio de 1929,Defensor,https://www.losmundialesdefutbol.com/jugadores/vasilije_sijakovic.php
Sikhosana,Jerry,"Sikhosana, Jerry",Sudáfrica,8 de junio de 1969,Delantero,https://www.losmundialesdefutbol.com/jugadores/jerry_sikhosana.php
,Silas,Silas,Brasil,27 de agosto de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/silas.php
Sillett,Peter,"Sillett, Peter",Inglaterra,1 de febrero de 1933,Defensor,https://www.losmundialesdefutbol.com/jugadores/peter_sillett.php
Silny,Josef,"Silny, Josef",Checoslovaquia,23 de enero de 1902,Delantero,https://www.losmundialesdefutbol.com/jugadores/josef_silny.php
,Silva,Silva,Brasil,2 de enero de 1940,Delantero,https://www.losmundialesdefutbol.com/jugadores/silva.php
Silva,Adrien,Adrien Sébastien Perruchet da Silva,Portugal,15 de marzo de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/adrien_silva.php
Silva,Alfonso,"Silva, Alfonso",España,19 de marzo de 1926,Defensor,https://www.losmundialesdefutbol.com/jugadores/alfonso_silva.php
Silva,André,André Miguel Valente da Silva,Portugal,6 de noviembre de 1995,Delantero,https://www.losmundialesdefutbol.com/jugadores/andre_silva.php
Silva,António,"Silva, António",Portugal,30 de octubre de 2003,Defensor,https://www.losmundialesdefutbol.com/jugadores/antonio_silva.php
Silva,Bernardo,Bernardo Mota Veiga de Carvalho e Silva,Portugal,10 de agosto de 1994,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/bernardo_silva.php
Silva,Dario,"Silva, Dario",Uruguay,2 de noviembre de 1972,Delantero,https://www.losmundialesdefutbol.com/jugadores/dario_silva.php
Silva,David,David Josué Jiménez Silva,España,8 de enero de 1986,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/david_silva.php
Silva,Francisco,"Silva, Francisco",Chile,11 de febrero de 1986,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/francisco_silva.php
Silva,Gastón,Gastón Alexis Silva Perdomo,Uruguay,5 de marzo de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/gaston_silva.php
Silva,Hector,"Silva, Hector",Uruguay,1 de febrero de 1940,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/hector_silva.php
Silva,Jaime,"Silva, Jaime",Colombia,10 de octubre de 1935,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jaime_silva.php
Silva,Juan,"Silva, Juan",Uruguay,30 de agosto de 1948,Delantero,https://www.losmundialesdefutbol.com/jugadores/juan_silva.php
Silva,Luis,"Silva, Luis",Paraguay,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/luis_silva.php
Silva,Martin,Martín Andrés Silva Leites,Uruguay,25 de marzo de 1983,Arquero,https://www.losmundialesdefutbol.com/jugadores/martin_silva.php
Silva,Thiago,Thiago Emiliano da Silva,Brasil,22 de septiembre de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/thiago_silva.php
Silvestre,Mikael,"Silvestre, Mikael",Francia,9 de agosto de 1977,Defensor,https://www.losmundialesdefutbol.com/jugadores/mikael_silvestre.php
,Simao,Simao,Portugal,31 de octubre de 1979,Delantero,https://www.losmundialesdefutbol.com/jugadores/simao.php
Simeone,Carmelo,"Simeone, Carmelo",Argentina,22 de septiembre de 1934,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/carmelo_simeone.php
Simeone,Diego,"Simeone, Diego",Argentina,28 de abril de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/diego_simeone.php
Simeonov,Simeon,"Simeonov, Simeon",Bulgaria,26 de abril de 1946,Arquero,https://www.losmundialesdefutbol.com/jugadores/simeon_simeonov.php
Simeunovic,Marko,"Simeunovic, Marko",Eslovenia,6 de diciembre de 1967,Arquero,https://www.losmundialesdefutbol.com/jugadores/marko_simeunovic.php
Simic,Dario,"Simic, Dario",Croacia,12 de noviembre de 1975,Defensor,https://www.losmundialesdefutbol.com/jugadores/dario_simic.php
Simo,Augustine,"Simo, Augustine",Camerún,18 de septiembre de 1978,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/augustine_simo.php
,Simoes,Simoes,Portugal,14 de diciembre de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/simoes.php
Simon,Jacques,"Simon, Jacques",Francia,25 de marzo de 1941,Delantero,https://www.losmundialesdefutbol.com/jugadores/jacques_simon.php
Simon,Juan,"Simon, Juan",Argentina,2 de marzo de 1960,Defensor,https://www.losmundialesdefutbol.com/jugadores/juan_simon.php
Simón,Unai,"Simón, Unai",España,11 de junio de 1997,Arquero,https://www.losmundialesdefutbol.com/jugadores/unai_simon.php
Simons,Charles,"Simons, Charles",Bélgica,27 de junio de 1906,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/charles_simons.php
Simons,Timmy,"Simons, Timmy",Bélgica,11 de diciembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/timmy_simons.php
Simons,Xavi,"Simons, Xavi",Paises Bajos,21 de abril de 2003,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/xavi_simons.php
Simonsen,Allan,"Simonsen, Allan",Dinamarca,15 de diciembre de 1952,Delantero,https://www.losmundialesdefutbol.com/jugadores/allan_simonsen.php
Simonsen,Peter,"Simonsen, Peter",Nueva Zelanda,17 de abril de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/peter_simonsen.php
Simonsson,Agne,"Simonsson, Agne",Suecia,19 de octubre de 1935,Delantero,https://www.losmundialesdefutbol.com/jugadores/agne_simonsson.php
Simonyan,Nikita,"Simonyan, Nikita",URSS,12 de octubre de 1926,Delantero,https://www.losmundialesdefutbol.com/jugadores/nikita_simonyan.php
Simpson,Billy,"Simpson, Billy",Irlanda del Norte,12 de diciembre de 1929,Delantero,https://www.losmundialesdefutbol.com/jugadores/billy_simpson.php
Simpson,Fitzroy,"Simpson, Fitzroy",Jamaica,26 de febrero de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fitzroy_simpson.php
Simunek,Ladislav,"Simunek, Ladislav",Checoslovaquia,04 de octubre de 1916,Delantero,https://www.losmundialesdefutbol.com/jugadores/ladislav_simunek.php
Simunic,Josip,"Simunic, Josip",Croacia,18 de febrero de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/josip_simunic.php
Sinclair,Frank,"Sinclair, Frank",Jamaica,3 de diciembre de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/frank_sinclair.php
Sinclair,Trevor,"Sinclair, Trevor",Inglaterra,2 de marzo de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/trevor_sinclair.php
Sindelar,Matthias,"Sindelar, Matthias",Austria,10 de febrero de 1903,Delantero,https://www.losmundialesdefutbol.com/jugadores/matthias_sindelar.php
Sio,Giovanni,"Sio, Giovanni",Costa de Marfil,31 de marzo de 1989,Delantero,https://www.losmundialesdefutbol.com/jugadores/giovanni_sio.php
Sionko,Libor,"Sionko, Libor",Republica Checa,1 de febrero de 1977,Delantero,https://www.losmundialesdefutbol.com/jugadores/libor_sionko.php
Sipos,Ferenc,"Sipos, Ferenc",Hungría,13 de diciembre de 1932,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/ferenc_sipos.php
Sirakov,Nasko,"Sirakov, Nasko",Bulgaria,26 de abril de 1962,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/nasko_sirakov.php
Sirigu,Salvatore,"Sirigu, Salvatore",Italia,12 de enero de 1987,Arquero,https://www.losmundialesdefutbol.com/jugadores/salvatore_sirigu.php
Sissoko,Moussa,"Sissoko, Moussa",Francia,18 de agosto de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/moussa_sissoko.php
Sisto,Pione,Pione Sisto Ifolo Emirmija,Dinamarca,4 de febrero de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pione_sisto.php
Sivebaek,John,"Sivebaek, John",Dinamarca,25 de octubre de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/john_sivebaek.php
Sivori,Omar,"Sivori, Omar",Italia,2 de octubre de 1935,Delantero,https://www.losmundialesdefutbol.com/jugadores/omar_sivori.php
Six,Didier,"Six, Didier",Francia,21 de agosto de 1954,Delantero,https://www.losmundialesdefutbol.com/jugadores/didier_six.php
Sjoberg,Gustav,"Sjoberg, Gustav",Suecia,23 de marzo de 1913,Arquero,https://www.losmundialesdefutbol.com/jugadores/gustav_sjoberg.php
Sjoberg,Thomas,"Sjoberg, Thomas",Suecia,6 de julio de 1952,Delantero,https://www.losmundialesdefutbol.com/jugadores/thomas_sjoberg.php
Skhiri,Ellyes,Ellyes Skhiri,Túnez,10 de mayo de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ellyes_skhiri.php
Skoblar,Josip,"Skoblar, Josip",Yugoslavia,12 de marzo de 1941,Delantero,https://www.losmundialesdefutbol.com/jugadores/josip_skoblar.php
Skoglund,Lennart,"Skoglund, Lennart",Suecia,24 de diciembre de 1929,Delantero,https://www.losmundialesdefutbol.com/jugadores/lennart_skoglund.php
Skoko,Josip,"Skoko, Josip",Australia,10 de diciembre de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/josip_skoko.php
Skóraś,Michal,"Skóraś, Michal",Polonia,15 de junio de 2000,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/michal_skoras.php
Skorupski,Lukasz,Łukasz Skorupski,Polonia,5 de mayo de 1991,Arquero,https://www.losmundialesdefutbol.com/jugadores/lukasz_skorupski.php
Skoumal,Stefan,"Skoumal, Stefan",Alemania,29 de noviembre de 1909,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/stefan_skoumal.php
Skov,Robert,Robert Faxe Skov,Dinamarca,20 de mayo de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/robert_skov.php
Skov Olsen,Andreas,Andreas Skov Olsen,Dinamarca,29 de diciembre de 1999,Delantero,https://www.losmundialesdefutbol.com/jugadores/andreas_skov_olsen.php
Skrobowski,Piotr,"Skrobowski, Piotr",Polonia,16 de octubre de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/piotr_skrobowski.php
Skrtel,Martin,"Skrtel, Martin",Eslovaquia,15 de diciembre de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/martin_skrtel.php
Skuhravy,Tomas,"Skuhravy, Tomas",Checoslovaquia,7 de septiembre de 1965,Delantero,https://www.losmundialesdefutbol.com/jugadores/tomas_skuhravy.php
Skúlason,Ari,Ari Freyr Skúlason,Islandia,14 de mayo de 1987,Defensor,https://www.losmundialesdefutbol.com/jugadores/ari_skulason.php
Skúlason,Ólafur Ingi,Ólafur Ingi Skúlason,Islandia,1 de abril de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/olafur_skulason.php
Slater,William,"Slater, William",Inglaterra,29 de abril de 1927,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/william_slater.php
Slaven,Bernard,"Slaven, Bernard",Irlanda,13 de noviembre de 1960,Delantero,https://www.losmundialesdefutbol.com/jugadores/bernard_slaven.php
Slimane,Anis,Anis Ben Slimane,Túnez,16 de marzo de 2001,Delantero,https://www.losmundialesdefutbol.com/jugadores/anis_slimane.php
Slimani,Islam,"Slimani, Islam",Argelia,18 de junio de 1988,Delantero,https://www.losmundialesdefutbol.com/jugadores/islam_slimani.php
Slimani,Kassem,"Slimani, Kassem",Marruecos,1 de enero de 1948,Defensor,https://www.losmundialesdefutbol.com/jugadores/kassem_slimani.php
Sliti,Naïm,Naïm Sliti,Túnez,27 de julio de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/naim_sliti.php
Sljivo,Edhem,"Sljivo, Edhem",Yugoslavia,16 de marzo de 1950,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/edhem_sljivo.php
Slone,Phil,"Slone, Phil",Estados Unidos,20 de enero de 1907,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/phil_slone.php
Smalling,Chris,"Smalling, Chris",Inglaterra,22 de noviembre de 1989,Defensor,https://www.losmundialesdefutbol.com/jugadores/chris_smalling.php
Smellinckx,Philibert,"Smellinckx, Philibert",,,,https://www.losmundialesdefutbol.com/jugadores/philibert_smellinckx.php
Smeltz,Shane,"Smeltz, Shane",Nueva Zelanda,29 de septiembre de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/shane_smeltz.php
Smertin,Alexei,"Smertin, Alexei",Rusia,1 de mayo de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alexei_smertin.php
Smidts,Rudi,"Smidts, Rudi",Bélgica,12 de agosto de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/rudi_smidts.php
Smistik,Josef,"Smistik, Josef",Austria,28 de noviembre de 1905,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/josef_smistik.php
Smit,Kick,"Smit, Kick",Paises Bajos,3 de noviembre de 1911,Delantero,https://www.losmundialesdefutbol.com/jugadores/kick_smit.php
Smith,Bobby,"Smith, Bobby",Inglaterra,22 de febrero de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/bobby_smith.php
Smith,Ian,Ian Rey Smith Quirós,Costa Rica,6 de marzo de 1998,Defensor,https://www.losmundialesdefutbol.com/jugadores/ian_smith.php
Smith,Matt,"Smith, Matt",,,,https://www.losmundialesdefutbol.com/jugadores/matt_smith.php
Smith,Tommy,"Smith, Tommy",Nueva Zelanda,31 de marzo de 1990,Defensor,https://www.losmundialesdefutbol.com/jugadores/tommy_smith.php
Smolarek,Ebi,"Smolarek, Ebi",Polonia,9 de enero de 1981,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ebi_smolarek.php
Smolarek,Wlodimierz,"Smolarek, Wlodimierz",Polonia,16 de julio de 1957,Delantero,https://www.losmundialesdefutbol.com/jugadores/wlodimierz_smolarek.php
Smolnikov,Igor,Igor Aleksandrovich Smolnikov,Rusia,8 de agosto de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/igor_smolnikov.php
Smolov,Fyodor,Fyodor Mikhaylovich Smolov,Rusia,9 de febrero de 1990,Delantero,https://www.losmundialesdefutbol.com/jugadores/fyodor_smolov.php
Sneijder,Wesley,"Sneijder, Wesley",Paises Bajos,9 de junio de 1984,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/wesley_sneijder.php
Snelders,Theo,"Snelders, Theo",Paises Bajos,7 de diciembre de 1963,Arquero,https://www.losmundialesdefutbol.com/jugadores/theo_snelders.php
Soares,Cédric,Cédric Ricardo Alves Soares,Portugal,31 de agosto de 1991,Defensor,https://www.losmundialesdefutbol.com/jugadores/cedric_soares.php
Sobhi,Ramadan,Ramadan Sobhi Ramadan Ahmed,Egipto,23 de enero de 1997,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ramadan_sobhi.php
Sobolewski,Radoslaw,"Sobolewski, Radoslaw",Polonia,13 de diciembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/radoslaw_sobolewski.php
Sobotka,Jiri,"Sobotka, Jiri",Checoslovaquia,6 de junio de 1911,Delantero,https://www.losmundialesdefutbol.com/jugadores/jiri_sobotka.php
,Sobrinho,Sobrinho,Portugal,5 de mayo de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/sobrinho.php
Socias,Jorge,"Socias, Jorge",Chile,6 de octubre de 1951,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jorge_socias.php
Socorro,Hector,"Socorro, Hector",Cuba,26 de junio de 1912,Delantero,https://www.losmundialesdefutbol.com/jugadores/hector_socorro.php
,Socrates,Socrates,Brasil,19 de febrero de 1954,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/socrates.php
Sodje,Efetobore,"Sodje, Efetobore",Nigeria,5 de octubre de 1972,Defensor,https://www.losmundialesdefutbol.com/jugadores/efetobore_sodje.php
Soedarmadji,Suvarte,"Soedarmadji, Suvarte",Indias Orientales Holand.,6 de diciembre de 1915,Delantero,https://www.losmundialesdefutbol.com/jugadores/suvarte_soedarmadji.php
Sogahata,Hitoshi,"Sogahata, Hitoshi",Japón,2 de agosto de 1979,Arquero,https://www.losmundialesdefutbol.com/jugadores/hitoshi_sogahata.php
Sokolov,Georgi,"Sokolov, Georgi",Bulgaria,19 de junio de 1942,Delantero,https://www.losmundialesdefutbol.com/jugadores/georgi_sokolov.php
Solari,Jorge,"Solari, Jorge",Argentina,11 de noviembre de 1941,Delantero,https://www.losmundialesdefutbol.com/jugadores/jorge_solari.php
Solbakken,Stale,"Solbakken, Stale",Noruega,27 de febrero de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/stale_solbakken.php
Soldini,Felice,"Soldini, Felice",Suiza,1 de enero de 1915,Defensor,https://www.losmundialesdefutbol.com/jugadores/felice_soldini.php
Soldo,Zvonimir,"Soldo, Zvonimir",Croacia,2 de noviembre de 1967,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/zvonimir_soldo.php
,Sole,Sole,España,7 de mayo de 1905,Delantero,https://www.losmundialesdefutbol.com/jugadores/sole.php
Soler,Carlos,"Soler, Carlos",España,2 de enero de 1997,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/carlos_soler.php
Soler,Gerard,"Soler, Gerard",Francia,29 de mayo de 1954,Delantero,https://www.losmundialesdefutbol.com/jugadores/gerard_soler.php
Soliman,Tarek,"Soliman, Tarek",Egipto,24 de enero de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tarek_soliman.php
Solis,Mauricio,"Solis, Mauricio",Costa Rica,13 de diciembre de 1972,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mauricio_solis.php
Solomatin,Andrei,"Solomatin, Andrei",Rusia,9 de septiembre de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/andrei_solomatin.php
Solskjaer,Ole Gunnar,"Solskjaer, Ole Gunnar",Noruega,26 de febrero de 1973,Delantero,https://www.losmundialesdefutbol.com/jugadores/ole_gunnar_solskjaer.php
Solymosi,Erno,"Solymosi, Erno",Hungría,21 de septiembre de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/erno_solymosi.php
Soma,Naoki,"Soma, Naoki",Japón,19 de julio de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/naoki_soma.php
Soma,Yuki,"Soma, Yuki",Japón,25 de febrero de 1997,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/yuki_soma.php
Somlai,Rezso,"Somlai, Rezso",Hungría,1 de enero de 1911,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rezso_somlai.php
Sommer,Juergen,"Sommer, Juergen",Estados Unidos,27 de febrero de 1969,Arquero,https://www.losmundialesdefutbol.com/jugadores/juergen_sommer.php
Sommer,Yann,Yann Sommer,Suiza,17 de diciembre de 1988,Arquero,https://www.losmundialesdefutbol.com/jugadores/yann_sommer.php
Sommers,Henk,"Sommers, Henk",Indias Orientales Holand.,,Delantero,https://www.losmundialesdefutbol.com/jugadores/henk_sommers.php
Son,Heung-Min,Son Heung-min,Corea del Sur,8 de julio de 1992,Delantero,https://www.losmundialesdefutbol.com/jugadores/heung_min_son.php
Son,Jun-ho,Son Jun-ho,Corea del Sur,12 de mayo de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jun_ho_son.php
Sonck,Wesley,"Sonck, Wesley",Bélgica,9 de agosto de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/wesley_sonck.php
Song,Alexandre,"Song, Alexandre",Camerún,9 de septiembre de 1987,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alexandre_song.php
Song,Bum-keun,Song Bum-keun,Corea del Sur,15 de octubre de 1997,Arquero,https://www.losmundialesdefutbol.com/jugadores/bum_keun_song.php
Song,Chong Gug,"Song, Chong Gug",Corea del Sur,20 de febrero de 1979,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/chong_gug_song.php
Song,Min-kyu,Song Min-kyu,Corea del Sur,12 de septiembre de 1999,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/min_kyu_song.php
Song,Rigobert,"Song, Rigobert",Camerún,1 de julio de 1976,Defensor,https://www.losmundialesdefutbol.com/jugadores/rigobert_song.php
Songoo,Jacques,"Songoo, Jacques",Camerún,17 de marzo de 1964,Arquero,https://www.losmundialesdefutbol.com/jugadores/jacques_songoo.php
Sorber,Michael,"Sorber, Michael",Estados Unidos,14 de mayo de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/michael_sorber.php
Sorensen,Thomas,"Sorensen, Thomas",Dinamarca,12 de junio de 1976,Arquero,https://www.losmundialesdefutbol.com/jugadores/thomas_sorensen.php
Soria,Alberto,"Soria, Alberto",Perú,24 de enero de 1900,Defensor,https://www.losmundialesdefutbol.com/jugadores/alberto_soria.php
Soria,Ruben,"Soria, Ruben",Uruguay,1 de enero de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/ruben_soria.php
Soria,Vladimir,"Soria, Vladimir",Bolivia,15 de julio de 1964,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/vladimir_soria.php
Sorin,Juan,"Sorin, Juan",Argentina,5 de mayo de 1976,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/juan_sorin.php
Sorloth,Goran,"Sorloth, Goran",Noruega,16 de julio de 1962,Delantero,https://www.losmundialesdefutbol.com/jugadores/goran_sorloth.php
Sormani,Angelo,"Sormani, Angelo",Italia,3 de julio de 1939,Delantero,https://www.losmundialesdefutbol.com/jugadores/angelo_sormani.php
Sorondo,Gonzalo,"Sorondo, Gonzalo",Uruguay,9 de octubre de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/gonzalo_sorondo.php
Soruco,Modesto,"Soruco, Modesto",Bolivia,12 de febrero de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/modesto_soruco.php
Sosa,Borna,Borna Sosa,Croacia,21 de enero de 1998,Defensor,https://www.losmundialesdefutbol.com/jugadores/borna_sosa.php
Sosa,Francisco,"Sosa, Francisco",Paraguay,,Delantero,https://www.losmundialesdefutbol.com/jugadores/francisco_sosa.php
Sosa,Mario,"Sosa, Mario",Cuba,1 de enero de 1910,Delantero,https://www.losmundialesdefutbol.com/jugadores/mario_sosa.php
Sosa,Roberto,Roberto Eliseo Sosa,Uruguay,14 de junio de 1935,Arquero,https://www.losmundialesdefutbol.com/jugadores/roberto_sosa.php
Sosa,Ruben,"Sosa, Ruben",Uruguay,25 de abril de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/ruben_sosa.php
Sosa,Ruben,"Sosa, Ruben",Argentina,14 de noviembre de 1936,Delantero,https://www.losmundialesdefutbol.com/jugadores/ruben_sosa_2.php
Sosa,Sebastián,"Sosa, Sebastián",Uruguay,19 de agosto de 1986,Arquero,https://www.losmundialesdefutbol.com/jugadores/sebastian_sosa.php
Soskic,Milutin,"Soskic, Milutin",Yugoslavia,31 de diciembre de 1937,Arquero,https://www.losmundialesdefutbol.com/jugadores/milutin_soskic.php
Sota,Isidoro,"Sota, Isidoro",México,4 de febrero de 1902,Arquero,https://www.losmundialesdefutbol.com/jugadores/isidoro_sota.php
Sotil,Hugo,"Sotil, Hugo",Perú,18 de mayo de 1946,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/hugo_sotil.php
Soto,Mario,"Soto, Mario",Chile,10 de julio de 1950,Defensor,https://www.losmundialesdefutbol.com/jugadores/mario_soto.php
Soto,Pedro,"Soto, Pedro",México,22 de octubre de 1952,Arquero,https://www.losmundialesdefutbol.com/jugadores/pedro_soto.php
Souayah,Skander,"Souayah, Skander",Túnez,20 de noviembre de 1972,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/skander_souayah.php
Soudani,El Arabi,El Arbi Hillel Soudani,Argelia,25 de noviembre de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/soudani.php
Soulaymani,Abdel Aziz,"Soulaymani, Abdel Aziz",Marruecos,30 de abril de 1958,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/abdel_aziz_soulaymani.php
Souness,Graeme,"Souness, Graeme",Escocia,6 de mayo de 1953,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/graeme_souness.php
Southgate,Gareth,"Southgate, Gareth",Inglaterra,3 de septiembre de 1970,Defensor,https://www.losmundialesdefutbol.com/jugadores/gareth_southgate.php
Souto,Rafael,"Souto, Rafael",Uruguay,24 de octubre de 1930,Delantero,https://www.losmundialesdefutbol.com/jugadores/rafael_souto.php
Souttar,Harry,Harry James Souttar,Australia,22 de octubre de 1998,Defensor,https://www.losmundialesdefutbol.com/jugadores/harry_souttar.php
Souza,Ed,"Souza, Ed",Estados Unidos,22 de septiembre de 1921,Delantero,https://www.losmundialesdefutbol.com/jugadores/ed_souza.php
Souza,John,"Souza, John",Estados Unidos,12 de julio de 1920,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/john_souza.php
Souza,Luis,"Souza, Luis",Perú,6 de octubre de 1908,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_souza.php
Sovari,Kalman,"Sovari, Kalman",Hungría,21 de diciembre de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/kalman_sovari.php
Sow,Djibril,"Sow, Djibril",Suiza,6 de febrero de 1997,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/djibril_sow.php
Sow,Moussa,Moussa Sow,Senegal,19 de enero de 1986,Delantero,https://www.losmundialesdefutbol.com/jugadores/moussa_sow.php
Sowah,Kamal,"Sowah, Kamal",Ghana,9 de enero de 2000,Delantero,https://www.losmundialesdefutbol.com/jugadores/kamal_sowah.php
Spadaro,Carlos,"Spadaro, Carlos",Argentina,5 de febrero de 1902,Delantero,https://www.losmundialesdefutbol.com/jugadores/carlos_spadaro.php
Spahic,Emir,"Spahic, Emir",Bosnia-Herzegovina,18 de agosto de 1980,Defensor,https://www.losmundialesdefutbol.com/jugadores/emir_spahic.php
Spajic,Ljubomir,"Spajic, Ljubomir",Yugoslavia,7 de marzo de 1926,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ljubomir_spajic.php
Spajić,Uroš,Uroš Spajić,Serbia,13 de febrero de 1993,Defensor,https://www.losmundialesdefutbol.com/jugadores/uros_spajic.php
Sparwasser,Juergen,"Sparwasser, Juergen",Alemania Oriental,4 de junio de 1948,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/juergen_sparwasser.php
Spasic,Predrag,"Spasic, Predrag",Yugoslavia,29 de septiembre de 1965,Defensor,https://www.losmundialesdefutbol.com/jugadores/predrag_spasic.php
Spasojevic,Teofilo,"Spasojevic, Teofilo",Yugoslavia,21 de enero de 1909,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/teofilo_spasojevic.php
Spector,Jonathan,"Spector, Jonathan",Estados Unidos,1 de marzo de 1986,Defensor,https://www.losmundialesdefutbol.com/jugadores/jonathan_spector.php
Spiegel,Giora,"Spiegel, Giora",Israel,27 de julio de 1947,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/giora_spiegel.php
Spiegler,Mordechai,"Spiegler, Mordechai",Israel,19 de agosto de 1944,Delantero,https://www.losmundialesdefutbol.com/jugadores/mordechai_spiegler.php
Spinosi,Luciano,"Spinosi, Luciano",Italia,9 de mayo de 1950,Defensor,https://www.losmundialesdefutbol.com/jugadores/luciano_spinosi.php
Spiranovic,Matthew,"Spiranovic, Matthew",Australia,27 de junio de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/matthew_spiranovic.php
Spiropoulos,Nikos,"Spiropoulos, Nikos",Grecia,10 de octubre de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/nikos_spiropoulos.php
