apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Cassano,Antonio,"Cassano, Antonio",Italia,12 de julio de 1982,Delantero,https://www.losmundialesdefutbol.com/jugadores/antonio_cassano.php
Cassiani,Geovanis,"Cassiani, Geovanis",Colombia,10 de enero de 1970,Defensor,https://www.losmundialesdefutbol.com/jugadores/geovanis_cassiani.php
Cassidy,Tommy,"Cassidy, Tommy",Irlanda del Norte,18 de noviembre de 1950,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tommy_cassidy.php
,CÃ¡ssio Ramos,CÃ¡ssio Ramos,Brasil,6 de julio de 1987,Arquero,https://www.losmundialesdefutbol.com/jugadores/cassio.php
Castagne,Timothy,Timothy Castagne,BÃ©lgica,5 de diciembre de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/timothy_castagne.php
Castaneda,Cristian,"Castaneda, Cristian",Chile,18 de septiembre de 1968,Defensor,https://www.losmundialesdefutbol.com/jugadores/cristian_castaneda.php
Castaneda,Jean,"Castaneda, Jean",Francia,20 de marzo de 1957,Arquero,https://www.losmundialesdefutbol.com/jugadores/jean_castaneda.php
Casteels,Koen,Koen Casteels,BÃ©lgica,25 de junio de 1992,Arquero,https://www.losmundialesdefutbol.com/jugadores/koen_casteels.php
Castellazzi,Armando,"Castellazzi, Armando",Italia,7 de febrero de 1904,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/armando_castellazzi.php
Castelletto,Jean-Charles,Jean-Charles Castelletto,CamerÃºn,26 de enero de 1995,Defensor,https://www.losmundialesdefutbol.com/jugadores/jean_charles_castelletto.php
Castellini,Luciano,"Castellini, Luciano",Italia,12 de diciembre de 1945,Arquero,https://www.losmundialesdefutbol.com/jugadores/luciano_castellini.php
,Castilho,Castilho,Brasil,27 de noviembre de 1927,Arquero,https://www.losmundialesdefutbol.com/jugadores/castilho.php
Castillo,Juan,"Castillo, Juan",Uruguay,17 de abril de 1978,Arquero,https://www.losmundialesdefutbol.com/jugadores/juan_castillo.php
Castillo,Mario,"Castillo, Mario",El Salvador,30 de octubre de 1951,Defensor,https://www.losmundialesdefutbol.com/jugadores/mario_castillo.php
Castillo,Ramiro,"Castillo, Ramiro",Bolivia,27 de marzo de 1966,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ramiro_castillo.php
Castillo,Segundo,Segundo Alejandro Castillo,Ecuador,15 de mayo de 1982,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/segundo_castillo.php
Castrejon,Francisco,"Castrejon, Francisco",MÃ©xico,11 de junio de 1947,Arquero,https://www.losmundialesdefutbol.com/jugadores/francisco_castrejon.php
Castro,Carlos,"Castro, Carlos",Costa Rica,10 de septiembre de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/carlos_castro.php
Castro,Guillermo,"Castro, Guillermo",El Salvador,25 de junio de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/guillermo_castro.php
Castro,Hector,"Castro, Hector",Uruguay,29 de noviembre de 1904,Delantero,https://www.losmundialesdefutbol.com/jugadores/hector_castro.php
Castro,Israel,"Castro, Israel",MÃ©xico,20 de diciembre de 1980,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/israel_castro.php
Castro,Jesus,"Castro, Jesus",MÃ©xico,,Delantero,https://www.losmundialesdefutbol.com/jugadores/jesus_castro.php
Castro,Jose,"Castro, Jose",MÃ©xico,11 de agosto de 1980,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_castro.php
Castro,Luis Ernesto,"Castro, Luis Ernesto",Uruguay,31 de julio de 1921,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_ernesto_castro.php
Castro,Osvaldo,"Castro, Osvaldo",Chile,14 de abril de 1947,Delantero,https://www.losmundialesdefutbol.com/jugadores/osvaldo_castro.php
Castro,William,"Castro, William",Uruguay,22 de mayo de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/william_castro.php
Caszely,Carlos,"Caszely, Carlos",Chile,5 de julio de 1950,Delantero,https://www.losmundialesdefutbol.com/jugadores/carlos_caszely.php
Catkic,Omer,"Catkic, Omer",TurquÃ­a,15 de octubre de 1974,Arquero,https://www.losmundialesdefutbol.com/jugadores/omer_catkic.php
Caughey,Mark,"Caughey, Mark",Irlanda del Norte,27 de agosto de 1960,Delantero,https://www.losmundialesdefutbol.com/jugadores/mark_caughey.php
Causio,Franco,"Causio, Franco",Italia,1 de febrero de 1949,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/franco_causio.php
Cavallero,Pablo,"Cavallero, Pablo",Argentina,13 de abril de 1974,Arquero,https://www.losmundialesdefutbol.com/jugadores/pablo_cavallero.php
Cavallini,Lucas,Lucas Daniel Cavallini,CanadÃ¡,28 de diciembre de 1992,Delantero,https://www.losmundialesdefutbol.com/jugadores/lucas_cavallini.php
Cavani,Edinson,Edinson Roberto Cavani GÃ³mez,Uruguay,14 de febrero de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/edinson_cavani.php
Cavanna,Giuseppe,"Cavanna, Giuseppe",Italia,18 de noviembre de 1905,Arquero,https://www.losmundialesdefutbol.com/jugadores/giuseppe_cavanna.php
Cayasso,Juan,"Cayasso, Juan",Costa Rica,24 de junio de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/juan_cayasso.php
Cazenave,Hector,"Cazenave, Hector",Francia,1 de enero de 1914,Defensor,https://www.losmundialesdefutbol.com/jugadores/hector_cazenave.php
Cazorla,Santiago,"Cazorla, Santiago",EspaÃ±a,13 de diciembre de 1984,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/santiago_cazorla.php
Cea,Pedro,"Cea, Pedro",Uruguay,1 de septiembre de 1900,Delantero,https://www.losmundialesdefutbol.com/jugadores/pedro_cea.php
Cebula,Ewald,"Cebula, Ewald",Polonia,22 de marzo de 1917,Delantero,https://www.losmundialesdefutbol.com/jugadores/ewald_cebula.php
Cech,Marek,"Cech, Marek",Eslovaquia,26 de enero de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/marek_cech.php
Cech,Petr,"Cech, Petr",RepÃºblica Checa,20 de mayo de 1982,Arquero,https://www.losmundialesdefutbol.com/jugadores/petr_cech.php
Ceh,Ales,"Ceh, Ales",Eslovenia,7 de abril de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ales_ceh.php
Ceh,Nastja,"Ceh, Nastja",Eslovenia,26 de enero de 1978,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/nastja_ceh.php
Celades,Albert,"Celades, Albert",EspaÃ±a,29 de septiembre de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/albert_celades.php
Centeno,Walter,"Centeno, Walter",Costa Rica,6 de octubre de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/walter_centeno.php
Centurion,Pablo,"Centurion, Pablo",Paraguay,,Arquero,https://www.losmundialesdefutbol.com/jugadores/pablo_centurion.php
Cera,Pierluigi,"Cera, Pierluigi",Italia,25 de febrero de 1941,Defensor,https://www.losmundialesdefutbol.com/jugadores/pierluigi_cera.php
Cerbah,Mahdi,"Cerbah, Mahdi",Argelia,3 de enero de 1953,Arquero,https://www.losmundialesdefutbol.com/jugadores/mahdi_cerbah.php
Cerci,Alessio,"Cerci, Alessio",Italia,23 de julio de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/alessio_cerci.php
Ceresoli,Carlo,"Ceresoli, Carlo",Italia,14 de junio de 1910,Arquero,https://www.losmundialesdefutbol.com/jugadores/carlo_ceresoli.php
Cerny,Harald,"Cerny, Harald",Austria,13 de septiembre de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/harald_cerny.php
Cerny,Pavel,"Cerny, Pavel",Checoslovaquia,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pavel_cerny.php
Cerro,Roberto,"Cerro, Roberto",Argentina,23 de febrero de 1907,Delantero,https://www.losmundialesdefutbol.com/jugadores/roberto_cerro.php
Cervato,Sergio,"Cervato, Sergio",Italia,23 de marzo de 1929,Defensor,https://www.losmundialesdefutbol.com/jugadores/sergio_cervato.php
,Cesar,Cesar,Brasil,17 de mayo de 1945,Delantero,https://www.losmundialesdefutbol.com/jugadores/cesar.php
,Cesar,Cesar,EspaÃ±a,29 de junio de 1920,Delantero,https://www.losmundialesdefutbol.com/jugadores/cesar_2.php
Cesar,Bostjan,"Cesar, Bostjan",Eslovenia,9 de julio de 1982,Defensor,https://www.losmundialesdefutbol.com/jugadores/bostjan_cesar.php
,Cesar Sampaio,Cesar Sampaio,Brasil,31 de marzo de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/cesar_sampaio.php
Cespedes,Casiano,"Cespedes, Casiano",Paraguay,1 de enero de 1924,Defensor,https://www.losmundialesdefutbol.com/jugadores/casiano_cespedes.php
Cetin,Zeybek,"Cetin, Zeybek",TurquÃ­a,12 de septiembre de 1932,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/zeybek_cetin.php
Ceuleers,Artur,"Ceuleers, Artur",BÃ©lgica,28 de febrero de 1916,Delantero,https://www.losmundialesdefutbol.com/jugadores/artur_ceuleers.php
Ceulemans,Jan,"Ceulemans, Jan",BÃ©lgica,28 de febrero de 1957,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/jan_ceulemans.php
Cevallos,Jose,"Cevallos, Jose",Ecuador,17 de abril de 1971,Arquero,https://www.losmundialesdefutbol.com/jugadores/jose_cevallos.php
Cha,Bum Kun,"Cha, Bum Kun",Corea del Sur,22 de mayo de 1953,Delantero,https://www.losmundialesdefutbol.com/jugadores/bum_kun_cha.php
Cha,Du Ri,"Cha, Du Ri",Corea del Sur,25 de julio de 1980,"Defensor, Delantero",https://www.losmundialesdefutbol.com/jugadores/du_ri_cha.php
Cha,Jong Hyok,"Cha, Jong Hyok",Corea del Norte,25 de septiembre de 1985,Defensor,https://www.losmundialesdefutbol.com/jugadores/jong_hyok_cha.php
Chaalali,Ghailene,Ghailene Chaalali,TÃºnez,28 de febrero de 1994,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ghailene_chaalali.php
,Chacho,Chacho,EspaÃ±a,14 de abril de 1911,Delantero,https://www.losmundialesdefutbol.com/jugadores/chacho.php
ChacÃ³n,Daniel,Daniel Alonso ChacÃ³n Salas,Costa Rica,11 de abril de 2001,Defensor,https://www.losmundialesdefutbol.com/jugadores/daniel_chacon.php
Chadli,Nacer,Nacer Chadli,BÃ©lgica,2 de agosto de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/nacer_chadli.php
Chaib,Mohamed,"Chaib, Mohamed",Argelia,20 de mayo de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/mohamed_chaib.php
Chair,Ilias,"Chair, Ilias",Marruecos,30 de octubre de 1997,Delantero,https://www.losmundialesdefutbol.com/jugadores/ilias_chair.php
Chaires,Arturo,"Chaires, Arturo",MÃ©xico,14 de marzo de 1937,Defensor,https://www.losmundialesdefutbol.com/jugadores/arturo_chaires.php
Chala,Clever,"Chala, Clever",Ecuador,29 de junio de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/clever_chala.php
Chaldu,Mario,"Chaldu, Mario",Argentina,6 de junio de 1942,Delantero,https://www.losmundialesdefutbol.com/jugadores/mario_chaldu.php
Chalkias,Konstantinos,"Chalkias, Konstantinos",Grecia,30 de mayo de 1974,Arquero,https://www.losmundialesdefutbol.com/jugadores/konstantinos_chalkias.php
Challe,Roberto,"Challe, Roberto",PerÃº,24 de noviembre de 1946,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/roberto_challe.php
Chaloupka,Pavel,"Chaloupka, Pavel",Checoslovaquia,4 de mayo de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pavel_chaloupka.php
Chamorro,Eustaquio,"Chamorro, Eustaquio",Paraguay,,Defensor,https://www.losmundialesdefutbol.com/jugadores/eustaquio_chamorro.php
Chamot,Jose,"Chamot, Jose",Argentina,17 de mayo de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_chamot.php
Chandler,Timothy,"Chandler, Timothy",Estados Unidos,29 de marzo de 1990,Defensor,https://www.losmundialesdefutbol.com/jugadores/timothy_chandler.php
Chanov,Viacheslav,"Chanov, Viacheslav",URSS,23 de octubre de 1951,Arquero,https://www.losmundialesdefutbol.com/jugadores/viacheslav_chanov.php
Chanov,Victor,"Chanov, Victor",URSS,21 de julio de 1959,Arquero,https://www.losmundialesdefutbol.com/jugadores/victor_chanov.php
Chanov,Viktor,"Chanov, Viktor",URSS,21 de julio de 1959,Arquero,https://www.losmundialesdefutbol.com/jugadores/viktor_chanov.php
Chantraine,Alexis,"Chantraine, Alexis",BÃ©lgica,16 de marzo de 1901,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alexis_chantraine.php
Chantrel,Augustin,"Chantrel, Augustin",Francia,11 de noviembre de 1906,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/augustin_chantrel.php
Chaouch,Mohammed,"Chaouch, Mohammed",Marruecos,12 de diciembre de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/mohammed_chaouch.php
Chaouchi,Faouzi,"Chaouchi, Faouzi",Argelia,5 de diciembre de 1984,Arquero,https://www.losmundialesdefutbol.com/jugadores/faouzi_chaouchi.php
Chaparro,Ernesto,"Chaparro, Ernesto",Chile,4 de enero de 1901,Defensor,https://www.losmundialesdefutbol.com/jugadores/ernesto_chaparro.php
Chapman,Sammy,"Chapman, Sammy",Irlanda del Norte,16 de febrero de 1938,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sammy_chapman.php
Chapuisat,Stephane,"Chapuisat, Stephane",Suiza,28 de junio de 1969,Delantero,https://www.losmundialesdefutbol.com/jugadores/stephane_chapuisat.php
Charbonnier,Lionel,"Charbonnier, Lionel",Francia,25 de octubre de 1966,Arquero,https://www.losmundialesdefutbol.com/jugadores/lionel_charbonnier.php
Charisteas,Angelos,"Charisteas, Angelos",Grecia,9 de febrero de 1980,Delantero,https://www.losmundialesdefutbol.com/jugadores/angelos_charisteas.php
Charles,Atiba,"Charles, Atiba",Trinidad y Tobago,29 de septiembre de 1977,Defensor,https://www.losmundialesdefutbol.com/jugadores/atiba_charles.php
Charles,John,"Charles, John",Gales,27 de diciembre de 1931,Delantero,https://www.losmundialesdefutbol.com/jugadores/john_charles.php
Charles,Mel,"Charles, Mel",Gales,14 de mayo de 1935,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mel_charles.php
Charlton,Bobby,Sir Robert Charlton,Inglaterra,11 de octubre de 1937,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/bobby_charlton.php
Charlton,Jack,"Charlton, Jack",Inglaterra,8 de mayo de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/jack_charlton.php
Chavarria,Casiano,"Chavarria, Casiano",Bolivia,3 de agosto de 1901,Defensor,https://www.losmundialesdefutbol.com/jugadores/casiano_chavarria.php
Chavarria,German,"Chavarria, German",Costa Rica,19 de marzo de 1958,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/german_chavarria.php
Chaves,Jose,"Chaves, Jose",Costa Rica,3 de septiembre de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_chaves.php
Chavez,Adrian,"Chavez, Adrian",MÃ©xico,27 de junio de 1962,Arquero,https://www.losmundialesdefutbol.com/jugadores/adrian_chavez.php
Chavez,Juan,"Chavez, Juan",MÃ©xico,18 de enero de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/juan_chavez.php
ChÃ¡vez,Luis,"ChÃ¡vez, Luis",MÃ©xico,15 de enero de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/luis_chavez.php
ChÃ¡vez,Marvin,"ChÃ¡vez, Marvin",Honduras,3 de noviembre de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/marvin_chavez.php
Chavez,Osman,"Chavez, Osman",Honduras,29 de julio de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/osman_chavez.php
Chazarreta,Enrique,"Chazarreta, Enrique",Argentina,29 de julio de 1947,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/enrique_chazarreta.php
Chazom,Yehezkel,"Chazom, Yehezkel",Israel,1 de enero de 1947,Delantero,https://www.losmundialesdefutbol.com/jugadores/yehezkel_chazom.php
Chebali,Kamel,"Chebali, Kamel",TÃºnez,9 de marzo de 1954,Defensor,https://www.losmundialesdefutbol.com/jugadores/kamel_chebali.php
Chebel,Fathi,"Chebel, Fathi",Argelia,19 de agosto de 1956,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fathi_chebel.php
Cheddira,Walid,"Cheddira, Walid",Marruecos,22 de enero de 1998,Delantero,https://www.losmundialesdefutbol.com/jugadores/walid_cheddira.php
Chedjou,Aurelien,"Chedjou, Aurelien",CamerÃºn,20 de junio de 1985,Defensor,https://www.losmundialesdefutbol.com/jugadores/aurelien_chedjou.php
Chedli,Adel,"Chedli, Adel",TÃºnez,16 de septiembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/adel_chedli.php
Chehaibi,Ohman,"Chehaibi, Ohman",TÃºnez,23 de diciembre de 1954,Delantero,https://www.losmundialesdefutbol.com/jugadores/ohman_chehaibi.php
,Chendo,Chendo,EspaÃ±a,12 de octubre de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/chendo.php
Cherchesov,Stanislav,"Cherchesov, Stanislav",Rusia,2 de septiembre de 1963,Arquero,https://www.losmundialesdefutbol.com/jugadores/stanislav_cherchesov.php
Cherundolo,Steve,"Cherundolo, Steve",Estados Unidos,19 de febrero de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/steve_cherundolo.php
Cheryshev,Denis,Denis Dmitriyevich Cheryshev,Rusia,26 de diciembre de 1990,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/denis_cheryshev.php
Cheshmi,Rouzbeh,Rouzbeh Cheshmi,IrÃ¡n,24 de julio de 1993,Defensor,https://www.losmundialesdefutbol.com/jugadores/rouzbeh_cheshmi.php
Chiarelli,Bernard,"Chiarelli, Bernard",Francia,24 de febrero de 1934,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/bernard_chiarelli.php
Chiba,Said,"Chiba, Said",Marruecos,28 de septiembre de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/said_chiba.php
,Chicao,Chicao,Brasil,30 de enero de 1949,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/chicao.php
,Chico,Chico,Brasil,7 de enero de 1923,Delantero,https://www.losmundialesdefutbol.com/jugadores/chico.php
Chiellini,Giorgio,"Chiellini, Giorgio",Italia,14 de agosto de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/giorgio_chiellini.php
Chiesa,Enrico,"Chiesa, Enrico",Italia,29 de diciembre de 1970,Delantero,https://www.losmundialesdefutbol.com/jugadores/enrico_chiesa.php
Chigrynskyi,Dmytro,"Chigrynskyi, Dmytro",Ucrania,7 de noviembre de 1986,Defensor,https://www.losmundialesdefutbol.com/jugadores/dmytro_chigrynskyi.php
Chihi,Sirajeddine,"Chihi, Sirajeddine",TÃºnez,16 de abril de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sirajeddine_chihi.php
Chikhaoui,Yassine,"Chikhaoui, Yassine",TÃºnez,22 de septiembre de 1986,Delantero,https://www.losmundialesdefutbol.com/jugadores/yassine_chikhaoui.php
Chilavert,Jose Luis,"Chilavert, Jose Luis",Paraguay,27 de julio de 1965,Arquero,https://www.losmundialesdefutbol.com/jugadores/jose_luis_chilavert.php
Chilavert,Rolando,"Chilavert, Rolando",Paraguay,22 de mayo de 1961,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rolando_chilavert.php
Chilton,Allenby,"Chilton, Allenby",Inglaterra,16 de septiembre de 1918,Defensor,https://www.losmundialesdefutbol.com/jugadores/allenby_chilton.php
Chimbonda,Pascal,"Chimbonda, Pascal",Francia,21 de febrero de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/pascal_chimbonda.php
Chimento,Enrique,"Chimento, Enrique",Argentina,,Defensor,https://www.losmundialesdefutbol.com/jugadores/enrique_chimento.php
Chinaglia,Giorgio,"Chinaglia, Giorgio",Italia,24 de enero de 1947,Delantero,https://www.losmundialesdefutbol.com/jugadores/giorgio_chinaglia.php
Chinchilla,Pablo,"Chinchilla, Pablo",Costa Rica,21 de diciembre de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/pablo_chinchilla.php
Ching,Brian,"Ching, Brian",Estados Unidos,24 de mayo de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/brian_ching.php
Chipperfield,Scott,"Chipperfield, Scott",Australia,30 de diciembre de 1975,Defensor,https://www.losmundialesdefutbol.com/jugadores/scott_chipperfield.php
Chippo,Youssef,"Chippo, Youssef",Marruecos,10 de mayo de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/youssef_chippo.php
Chirita,Iulian,"Chirita, Iulian",Rumania,2 de febrero de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/iulian_chirita.php
Chiroiu,Vasile,"Chiroiu, Vasile",Rumania,13 de agosto de 1910,Defensor,https://www.losmundialesdefutbol.com/jugadores/vasile_chiroiu.php
Chislenko,Igor,"Chislenko, Igor",URSS,4 de enero de 1939,Delantero,https://www.losmundialesdefutbol.com/jugadores/igor_chislenko.php
Chivadze,Aleksandr,"Chivadze, Aleksandr",URSS,8 de abril de 1955,Defensor,https://www.losmundialesdefutbol.com/jugadores/aleksandr_chivadze.php
Chividini,Alberto,"Chividini, Alberto",Argentina,23 de febrero de 1907,Defensor,https://www.losmundialesdefutbol.com/jugadores/alberto_chividini.php
Chizzo,Bruno,"Chizzo, Bruno",Italia,19 de abril de 1916,Delantero,https://www.losmundialesdefutbol.com/jugadores/bruno_chizzo.php
Cho,Byung Duk,"Cho, Byung Duk",Corea del Sur,26 de mayo de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/byung_duk_cho.php
Cho,Gue-sung,Cho Gue-sung,Corea del Sur,25 de enero de 1998,Delantero,https://www.losmundialesdefutbol.com/jugadores/gue_sung_cho.php
Cho,Jae Jin,"Cho, Jae Jin",Corea del Sur,9 de julio de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/jae_jin_cho.php
Cho,Jin Ho,"Cho, Jin Ho",Corea del Sur,2 de agosto de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jin_ho_cho.php
Cho,Kwang Rae,"Cho, Kwang Rae",Corea del Sur,19 de marzo de 1954,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/kwang_rae_cho.php
Cho,Min Kook,"Cho, Min Kook",Corea del Sur,5 de julio de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/min_kook_cho.php
Cho,Won Hee,"Cho, Won Hee",Corea del Sur,17 de abril de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/won_hee_cho.php
Cho,Yong Hyung,"Cho, Yong Hyung",Corea del Sur,3 de noviembre de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/yong_hyung_cho.php
Cho,Young Jeung,"Cho, Young Jeung",Corea del Sur,18 de agosto de 1954,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/young_jeung_cho.php
Cho,Yu-min,Cho Yu-min,Corea del Sur,17 de noviembre de 1996,Defensor,https://www.losmundialesdefutbol.com/jugadores/yu_min_cho.php
Choe,Kum Chol,"Choe, Kum Chol",Corea del Norte,9 de febrero de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/kum_chol_choe.php
Choi,Chung Min,"Choi, Chung Min",Corea del Sur,30 de agosto de 1930,Delantero,https://www.losmundialesdefutbol.com/jugadores/chung_min_choi.php
Choi,Dae Shik,"Choi, Dae Shik",Corea del Sur,10 de enero de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dae_shik_choi.php
Choi,Eun Sung,"Choi, Eun Sung",Corea del Sur,5 de abril de 1971,Arquero,https://www.losmundialesdefutbol.com/jugadores/eun_sung_choi.php
Choi,In Young,"Choi, In Young",Corea del Sur,5 de marzo de 1962,Arquero,https://www.losmundialesdefutbol.com/jugadores/in_young_choi.php
Choi,Jin Cheul,"Choi, Jin Cheul",Corea del Sur,26 de marzo de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/jin_cheul_choi.php
Choi,Kang Hee,"Choi, Kang Hee",Corea del Sur,12 de abril de 1959,Defensor,https://www.losmundialesdefutbol.com/jugadores/kang_hee_choi.php
Choi,Moon Sik,"Choi, Moon Sik",Corea del Sur,6 de enero de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/moon_sik_choi.php
Choi,Soon Ho,"Choi, Soon Ho",Corea del Sur,10 de enero de 1962,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/soon_ho_choi.php
Choi,Sung Yong,"Choi, Sung Yong",Corea del Sur,25 de diciembre de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sung_yong_choi.php
Choi,Tae Uk,"Choi, Tae Uk",Corea del Sur,13 de marzo de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/tae_uk_choi.php
Choi,Yong Soo,"Choi, Yong Soo",Corea del Sur,10 de septiembre de 1973,Delantero,https://www.losmundialesdefutbol.com/jugadores/yong_soo_choi.php
Choi,Young Il,"Choi, Young Il",Corea del Sur,25 de abril de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/young_il_choi.php
Choi,Yung Keun,"Choi, Yung Keun",Corea del Sur,8 de febrero de 1923,Delantero,https://www.losmundialesdefutbol.com/jugadores/yung_keun_choi.php
Chokheli,Givi,"Chokheli, Givi",URSS,27 de junio de 1937,Defensor,https://www.losmundialesdefutbol.com/jugadores/givi_chokheli.php
Chorda,Andre,"Chorda, Andre",Francia,20 de febrero de 1938,Defensor,https://www.losmundialesdefutbol.com/jugadores/andre_chorda.php
Chorens,Manuel,"Chorens, Manuel",Cuba,22 de enero de 1916,Defensor,https://www.losmundialesdefutbol.com/jugadores/manuel_chorens.php
Chouchane,Ferid,"Chouchane, Ferid",TÃºnez,19 de abril de 1973,Defensor,https://www.losmundialesdefutbol.com/jugadores/ferid_chouchane.php
Choukri,Mustafa,"Choukri, Mustafa",Marruecos,1 de enero de 1945,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mustafa_choukri.php
Choupo Moting,Eric Maxim,Jean-Eric Maxim Choupo-Moting,CamerÃºn,23 de marzo de 1989,Delantero,https://www.losmundialesdefutbol.com/jugadores/eric_choupo_moting.php
Chovanec,Jozef,"Chovanec, Jozef",Checoslovaquia,7 de marzo de 1960,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jozef_chovanec.php
Christanval,Philippe,"Christanval, Philippe",Francia,31 de agosto de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/philippe_christanval.php
Christensen,Andreas,Andreas BÃ¸dtker Christensen,Dinamarca,10 de abril de 1996,Defensor,https://www.losmundialesdefutbol.com/jugadores/andreas_christensen.php
Christensen,Flemming,"Christensen, Flemming",Dinamarca,10 de abril de 1958,Delantero,https://www.losmundialesdefutbol.com/jugadores/flemming_christensen.php
Christensen,Oliver,Oliver Christensen,Dinamarca,22 de marzo de 1999,Arquero,https://www.losmundialesdefutbol.com/jugadores/oliver_christensen.php
Christiansen,Jesper,"Christiansen, Jesper",Dinamarca,24 de abril de 1978,Arquero,https://www.losmundialesdefutbol.com/jugadores/jesper_christiansen.php
Christie,Jeremy,"Christie, Jeremy",Nueva Zelanda,22 de mayo de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jeremy_christie.php
